embedding,reduction,algo,k,params,silhouette,davies_bouldin,calinski_harabasz,n_clusters,noise,noise_rate,silhouette_core,davies_bouldin_core,calinski_harabasz_core,n_labeled,score_for_rank
bge-base-en,pca,Spectral,6.0,"{'n_clusters': 6, 'affinity': 'nearest_neighbors'}",0.04626023396849632,1.0886783826638047,198.625,6.0,0.0,0.0,,,,,0.04626023396849632
bge-base-en,pca,GMM,6.0,{'n_components': 6},0.036526042968034744,3.7103617310718398,906.1039428710938,6.0,0.0,0.0,,,,,0.036526042968034744
bge-base-en,pca,KMeans,8.0,{'n_clusters': 8},0.058930713683366776,2.848546710230215,908.0182495117188,8.0,0.0,0.0,,,,,0.058930713683366776
bge-base-en,pca,Agglomerative,8.0,{'n_clusters': 8},0.0382668673992157,2.975002847482299,740.2357788085938,8.0,0.0,0.0,,,,,0.0382668673992157
bge-base-en,pca,Spectral,8.0,"{'n_clusters': 8, 'affinity': 'nearest_neighbors'}",0.02896573394536972,1.067059176110625,154.4410858154297,8.0,0.0,0.0,,,,,0.02896573394536972
bge-base-en,pca,GMM,8.0,{'n_components': 8},0.04224124923348427,3.4349784860213797,752.8338623046875,8.0,0.0,0.0,,,,,0.04224124923348427
bge-base-en,pca,KMeans,10.0,{'n_clusters': 10},0.05340157449245453,2.986003690303245,783.8137817382812,10.0,0.0,0.0,,,,,0.05340157449245453
bge-base-en,pca,Agglomerative,10.0,{'n_clusters': 10},0.04565213993191719,2.8974174562582347,656.2921142578125,10.0,0.0,0.0,,,,,0.04565213993191719
bge-base-en,pca,Spectral,10.0,"{'n_clusters': 10, 'affinity': 'nearest_neighbors'}",0.02408069372177124,1.4777356100770809,130.4274139404297,10.0,0.0,0.0,,,,,0.02408069372177124
bge-base-en,pca,GMM,10.0,{'n_components': 10},0.04539869725704193,3.5619707360218564,659.5020751953125,10.0,0.0,0.0,,,,,0.04539869725704193
bge-base-en,pca,KMeans,12.0,{'n_clusters': 12},0.05889829248189926,3.0499319896052497,709.6275024414062,12.0,0.0,0.0,,,,,0.05889829248189926
bge-base-en,pca,Agglomerative,12.0,{'n_clusters': 12},0.04996543377637863,2.7961156382804284,598.863525390625,12.0,0.0,0.0,,,,,0.04996543377637863
bge-base-en,pca,Spectral,12.0,"{'n_clusters': 12, 'affinity': 'nearest_neighbors'}",0.020627422258257866,1.449579883131263,108.36991882324219,12.0,0.0,0.0,,,,,0.020627422258257866
bge-base-en,pca,GMM,12.0,{'n_components': 12},0.04389341175556183,3.5374469104035886,590.0502319335938,12.0,0.0,0.0,,,,,0.04389341175556183
bge-base-en,pca,KMeans,14.0,{'n_clusters': 14},0.06635130941867828,2.8650591764757105,662.4678344726562,14.0,0.0,0.0,,,,,0.06635130941867828
bge-base-en,pca,Agglomerative,14.0,{'n_clusters': 14},0.056209202855825424,2.741569385110254,556.4835205078125,14.0,0.0,0.0,,,,,0.056209202855825424
bge-base-en,pca,Spectral,14.0,"{'n_clusters': 14, 'affinity': 'nearest_neighbors'}",0.008949547074735165,1.4470782756412266,92.40033721923828,14.0,0.0,0.0,,,,,0.008949547074735165
bge-base-en,pca,GMM,14.0,{'n_components': 14},0.05022973567247391,3.3669996653679073,554.7427978515625,14.0,0.0,0.0,,,,,0.05022973567247391
bge-base-en,pca,KMeans,16.0,{'n_clusters': 16},0.07132072746753693,2.8427509383189347,619.716064453125,16.0,0.0,0.0,,,,,0.07132072746753693
bge-base-en,pca,Agglomerative,16.0,{'n_clusters': 16},0.04467926174402237,2.779187563537122,520.4597778320312,16.0,0.0,0.0,,,,,0.04467926174402237
bge-base-en,pca,Spectral,16.0,"{'n_clusters': 16, 'affinity': 'nearest_neighbors'}",0.020672794431447983,1.4934231972142327,122.97357177734375,16.0,0.0,0.0,,,,,0.020672794431447983
bge-base-en,pca,GMM,16.0,{'n_components': 16},0.05104329064488411,3.3855427077919944,514.31689453125,16.0,0.0,0.0,,,,,0.05104329064488411
bge-base-en,pca,KMeans,18.0,{'n_clusters': 18},0.07432051002979279,2.8752663242787264,582.8050537109375,18.0,0.0,0.0,,,,,0.07432051002979279
bge-base-en,pca,Agglomerative,18.0,{'n_clusters': 18},0.049283482134342194,2.707060608362869,488.39727783203125,18.0,0.0,0.0,,,,,0.049283482134342194
bge-base-en,pca,Spectral,18.0,"{'n_clusters': 18, 'affinity': 'nearest_neighbors'}",0.017694536596536636,1.4349986911713073,113.31912994384766,18.0,0.0,0.0,,,,,0.017694536596536636
bge-base-en,pca,GMM,18.0,{'n_components': 18},0.054371319711208344,3.3496236118547684,485.337646484375,18.0,0.0,0.0,,,,,0.054371319711208344
bge-base-en,pca,KMeans,20.0,{'n_clusters': 20},0.08141382783651352,2.732941205107596,561.2510375976562,20.0,0.0,0.0,,,,,0.08141382783651352
bge-base-en,pca,Agglomerative,20.0,{'n_clusters': 20},0.05230308696627617,3.0344778291342647,458.8192443847656,20.0,0.0,0.0,,,,,0.05230308696627617
bge-base-en,pca,Spectral,20.0,"{'n_clusters': 20, 'affinity': 'nearest_neighbors'}",0.02608422003686428,1.512581841498028,128.385009765625,20.0,0.0,0.0,,,,,0.02608422003686428
bge-base-en,pca,GMM,20.0,{'n_components': 20},0.06178568676114082,3.1632899330628117,472.273681640625,20.0,0.0,0.0,,,,,0.06178568676114082
bge-base-en,pca,DBSCAN,,"{'eps': 0.3, 'min_samples': 5}",0.13329027593135834,2.168063730733935,34.32227325439453,3.0,174.0,0.0087,0.14193695783615112,0.9405172995878486,10.579765319824219,19826.0,0.14193695783615112
bge-base-en,pca,DBSCAN,,"{'eps': 0.3, 'min_samples': 10}",0.16247649490833282,2.2732270133843993,47.91177749633789,3.0,241.0,0.01205,0.2134261280298233,1.0906573644040136,11.735595703125,19759.0,0.2134261280298233
bge-base-en,pca,DBSCAN,,"{'eps': 0.3, 'min_samples': 20}",0.16787661612033844,2.7032311275957954,127.8572998046875,2.0,357.0,0.01785,0.19099074602127075,1.4595985341874047,63.84257125854492,19643.0,0.19099074602127075
bge-base-en,pca,DBSCAN,,"{'eps': 0.5, 'min_samples': 5}",,,,1.0,0.0,0.0,,,,20000.0,
bge-base-en,pca,DBSCAN,,"{'eps': 0.5, 'min_samples': 10}",,,,1.0,0.0,0.0,,,,20000.0,
bge-base-en,pca,DBSCAN,,"{'eps': 0.5, 'min_samples': 20}",,,,1.0,0.0,0.0,,,,20000.0,
bge-base-en,pca,DBSCAN,,"{'eps': 0.8, 'min_samples': 5}",,,,1.0,0.0,0.0,,,,20000.0,
bge-base-en,pca,DBSCAN,,"{'eps': 0.8, 'min_samples': 10}",,,,1.0,0.0,0.0,,,,20000.0,
bge-base-en,pca,DBSCAN,,"{'eps': 0.8, 'min_samples': 20}",,,,1.0,0.0,0.0,,,,20000.0,
bge-base-en,pca,DBSCAN,,"{'eps': 1.0, 'min_samples': 5}",,,,1.0,0.0,0.0,,,,20000.0,
bge-base-en,pca,DBSCAN,,"{'eps': 1.0, 'min_samples': 10}",,,,1.0,0.0,0.0,,,,20000.0,
bge-base-en,pca,DBSCAN,,"{'eps': 1.0, 'min_samples': 20}",,,,1.0,0.0,0.0,,,,20000.0,
bge-base-en,pca,HDBSCAN,,{'min_cluster_size': 5},-0.16394293308258057,1.272686645912936,20.120468139648438,299.0,16221.0,0.81105,0.4352552592754364,1.0437459346195057,96.44432067871094,3779.0,0.4352552592754364
bge-base-en,pca,HDBSCAN,,{'min_cluster_size': 10},-0.09490974247455597,1.3463680723271043,57.859764099121094,77.0,16581.0,0.82905,0.3877182602882385,1.0924102426057256,178.15863037109375,3419.0,0.3877182602882385
bge-base-en,pca,HDBSCAN,,{'min_cluster_size': 20},-0.0822603702545166,1.610482936218113,114.58708953857422,30.0,17233.0,0.86165,0.4176701605319977,1.2366226520721477,312.505126953125,2767.0,0.4176701605319977
bge-base-en,pca,HDBSCAN,,{'min_cluster_size': 30},-0.08047445863485336,1.938484390530664,164.82957458496094,18.0,17557.0,0.87785,0.4454851448535919,1.4863651289848228,447.2363586425781,2443.0,0.4454851448535919
bge-base-en,pca,HDBSCAN,,{'min_cluster_size': 50},0.03331372141838074,2.0920665841896664,285.57550048828125,7.0,10644.0,0.5322,0.29670798778533936,0.8305618385477869,318.3646545410156,9356.0,0.29670798778533936
bge-base-en,umap,KMeans,4.0,{'n_clusters': 4},0.4207899272441864,0.895150251636323,4040.28857421875,4.0,0.0,0.0,,,,,0.4207899272441864
bge-base-en,umap,Agglomerative,4.0,{'n_clusters': 4},0.4294206202030182,1.2564194081441222,5645.06494140625,4.0,0.0,0.0,,,,,0.4294206202030182
bge-base-en,umap,Spectral,4.0,"{'n_clusters': 4, 'affinity': 'nearest_neighbors'}",0.12397429347038269,1.9920060650883658,110.6937026977539,4.0,0.0,0.0,,,,,0.12397429347038269
bge-base-en,umap,GMM,4.0,{'n_components': 4},0.2922683656215668,1.8875923169002111,1548.3575439453125,4.0,0.0,0.0,,,,,0.2922683656215668
bge-base-en,umap,KMeans,6.0,{'n_clusters': 6},0.34868812561035156,1.0202723880085076,3896.42333984375,6.0,0.0,0.0,,,,,0.34868812561035156
bge-base-en,umap,Agglomerative,6.0,{'n_clusters': 6},0.356521874666214,1.1341713870294645,5625.77880859375,6.0,0.0,0.0,,,,,0.356521874666214
bge-base-en,umap,Spectral,6.0,"{'n_clusters': 6, 'affinity': 'nearest_neighbors'}",0.0933697372674942,2.253281164539462,143.85891723632812,6.0,0.0,0.0,,,,,0.0933697372674942
bge-base-en,umap,GMM,6.0,{'n_components': 6},0.39313334226608276,2.6221704083535107,2922.501708984375,6.0,0.0,0.0,,,,,0.39313334226608276
bge-base-en,umap,KMeans,8.0,{'n_clusters': 8},0.2556253969669342,0.949177595831352,4216.80712890625,8.0,0.0,0.0,,,,,0.2556253969669342
bge-base-en,umap,Agglomerative,8.0,{'n_clusters': 8},0.3713805079460144,0.9541996500413115,5639.47021484375,8.0,0.0,0.0,,,,,0.3713805079460144
bge-base-en,umap,Spectral,8.0,"{'n_clusters': 8, 'affinity': 'nearest_neighbors'}",-0.0030970906373113394,2.3523016577392784,148.63743591308594,8.0,0.0,0.0,,,,,-0.0030970906373113394
bge-base-en,umap,GMM,8.0,{'n_components': 8},0.2472551017999649,1.758599032811785,3214.065185546875,8.0,0.0,0.0,,,,,0.2472551017999649
bge-base-en,umap,KMeans,10.0,{'n_clusters': 10},0.2924075424671173,1.0292283309107648,4364.0556640625,10.0,0.0,0.0,,,,,0.2924075424671173
bge-base-en,umap,Agglomerative,10.0,{'n_clusters': 10},0.3579495847225189,0.9036273914339175,5422.6396484375,10.0,0.0,0.0,,,,,0.3579495847225189
bge-base-en,umap,Spectral,10.0,"{'n_clusters': 10, 'affinity': 'nearest_neighbors'}",0.06559019535779953,2.426443108793445,641.9843139648438,10.0,0.0,0.0,,,,,0.06559019535779953
bge-base-en,umap,GMM,10.0,{'n_components': 10},0.2736450731754303,2.022147437751027,3545.668701171875,10.0,0.0,0.0,,,,,0.2736450731754303
bge-base-en,umap,KMeans,12.0,{'n_clusters': 12},0.31129369139671326,0.8833767837173299,4783.96142578125,12.0,0.0,0.0,,,,,0.31129369139671326
bge-base-en,umap,Agglomerative,12.0,{'n_clusters': 12},0.3741379976272583,0.8215491271467479,5300.58203125,12.0,0.0,0.0,,,,,0.3741379976272583
bge-base-en,umap,Spectral,12.0,"{'n_clusters': 12, 'affinity': 'nearest_neighbors'}",-0.14181770384311676,2.0212892587933524,177.05783081054688,12.0,0.0,0.0,,,,,-0.14181770384311676
bge-base-en,umap,GMM,12.0,{'n_components': 12},0.2741778790950775,0.9373463301462946,4620.33349609375,12.0,0.0,0.0,,,,,0.2741778790950775
bge-base-en,umap,KMeans,14.0,{'n_clusters': 14},0.3364650309085846,0.9079884796093752,5029.63232421875,14.0,0.0,0.0,,,,,0.3364650309085846
bge-base-en,umap,Agglomerative,14.0,{'n_clusters': 14},0.32742956280708313,0.851699613113241,5197.0068359375,14.0,0.0,0.0,,,,,0.32742956280708313
bge-base-en,umap,Spectral,14.0,"{'n_clusters': 14, 'affinity': 'nearest_neighbors'}",0.03696126863360405,2.616570243953377,591.4612426757812,14.0,0.0,0.0,,,,,0.03696126863360405
bge-base-en,umap,GMM,14.0,{'n_components': 14},0.30227866768836975,1.0099884792985752,4543.8466796875,14.0,0.0,0.0,,,,,0.30227866768836975
bge-base-en,umap,KMeans,16.0,{'n_clusters': 16},0.30037593841552734,0.9016238469094309,4717.94384765625,16.0,0.0,0.0,,,,,0.30037593841552734
bge-base-en,umap,Agglomerative,16.0,{'n_clusters': 16},0.3302186131477356,1.358068974114236,5164.81201171875,16.0,0.0,0.0,,,,,0.3302186131477356
bge-base-en,umap,Spectral,16.0,"{'n_clusters': 16, 'affinity': 'nearest_neighbors'}",0.02058345079421997,2.2031223318499604,589.2216186523438,16.0,0.0,0.0,,,,,0.02058345079421997
bge-base-en,umap,GMM,16.0,{'n_components': 16},0.27786192297935486,1.0274969557063844,4291.8505859375,16.0,0.0,0.0,,,,,0.27786192297935486
bge-base-en,umap,KMeans,18.0,{'n_clusters': 18},0.2882377803325653,0.8921806299270697,4505.53857421875,18.0,0.0,0.0,,,,,0.2882377803325653
bge-base-en,umap,Agglomerative,18.0,{'n_clusters': 18},0.2816457450389862,1.4017395386323315,5049.91552734375,18.0,0.0,0.0,,,,,0.2816457450389862
bge-base-en,umap,Spectral,18.0,"{'n_clusters': 18, 'affinity': 'nearest_neighbors'}",-0.08030635863542557,2.0205904435596214,455.2291259765625,18.0,0.0,0.0,,,,,-0.08030635863542557
bge-base-en,umap,GMM,18.0,{'n_components': 18},0.26746079325675964,1.2230696933974146,3891.033203125,18.0,0.0,0.0,,,,,0.26746079325675964
bge-base-en,umap,KMeans,20.0,{'n_clusters': 20},0.28469061851501465,0.8757417052062297,4715.7978515625,20.0,0.0,0.0,,,,,0.28469061851501465
bge-base-en,umap,Agglomerative,20.0,{'n_clusters': 20},0.2845102846622467,1.324415074353945,4922.36279296875,20.0,0.0,0.0,,,,,0.2845102846622467
bge-base-en,umap,Spectral,20.0,"{'n_clusters': 20, 'affinity': 'nearest_neighbors'}",-0.001676569925621152,1.7118045295093016,458.13739013671875,20.0,0.0,0.0,,,,,-0.001676569925621152
bge-base-en,umap,GMM,20.0,{'n_components': 20},0.2525638937950134,1.1362839644445917,4094.358642578125,20.0,0.0,0.0,,,,,0.2525638937950134
bge-base-en,umap,DBSCAN,,"{'eps': 0.3, 'min_samples': 5}",-0.25661176443099976,0.9468168332322567,271.0995788574219,258.0,1171.0,0.05855,-0.22794391214847565,0.829849925004578,275.07208251953125,18829.0,-0.22794391214847565
bge-base-en,umap,DBSCAN,,"{'eps': 0.3, 'min_samples': 10}",-0.13421444594860077,1.0066819028574439,530.1068725585938,182.0,2673.0,0.13365,-0.04207857698202133,0.7344906657555091,1103.912353515625,17327.0,-0.04207857698202133
bge-base-en,umap,DBSCAN,,"{'eps': 0.3, 'min_samples': 20}",-0.028346963226795197,1.160242662689527,418.4493103027344,126.0,5435.0,0.27175,0.23786699771881104,0.677408815565732,2838.71240234375,14565.0,0.23786699771881104
bge-base-en,umap,DBSCAN,,"{'eps': 0.5, 'min_samples': 5}",-0.3571532666683197,0.6589233025073262,300.4866638183594,128.0,54.0,0.0027,-0.35644593834877014,0.5613778011496093,303.0850524902344,19946.0,-0.35644593834877014
bge-base-en,umap,DBSCAN,,"{'eps': 0.5, 'min_samples': 10}",-0.33536362648010254,1.2846867431123616,359.50189208984375,86.0,405.0,0.02025,-0.33031216263771057,0.588320647303649,416.4427490234375,19595.0,-0.33031216263771057
bge-base-en,umap,DBSCAN,,"{'eps': 0.5, 'min_samples': 20}",-0.3114064335823059,1.271771611376955,451.8320007324219,58.0,1066.0,0.0533,-0.29290416836738586,0.5984162454213856,612.5545654296875,18934.0,-0.29290416836738586
bge-base-en,umap,DBSCAN,,"{'eps': 0.8, 'min_samples': 5}",-0.2237299382686615,0.43308038132582427,411.853515625,83.0,0.0,0.0,-0.2237299382686615,0.43308038132582427,411.853515625,20000.0,-0.2237299382686615
bge-base-en,umap,DBSCAN,,"{'eps': 0.8, 'min_samples': 10}",-0.17818008363246918,1.3402999667069346,508.95892333984375,55.0,221.0,0.01105,-0.17526927590370178,0.4710267585820316,576.7109375,19779.0,-0.17526927590370178
bge-base-en,umap,DBSCAN,,"{'eps': 0.8, 'min_samples': 20}",-0.05265546962618828,1.2839113421066346,652.7103881835938,36.0,535.0,0.02675,-0.04149232432246208,0.4549648162347133,817.6092529296875,19465.0,-0.04149232432246208
bge-base-en,umap,DBSCAN,,"{'eps': 1.0, 'min_samples': 5}",-0.09920697659254074,0.3740382006845934,462.5551452636719,72.0,0.0,0.0,-0.09920697659254074,0.3740382006845934,462.5551452636719,20000.0,-0.09920697659254074
bge-base-en,umap,DBSCAN,,"{'eps': 1.0, 'min_samples': 10}",-0.1094590425491333,1.26689325829466,566.7127685546875,48.0,190.0,0.0095,-0.10682229697704315,0.41811673131779353,636.283203125,19810.0,-0.10682229697704315
bge-base-en,umap,DBSCAN,,"{'eps': 1.0, 'min_samples': 20}",0.12677951157093048,1.2223151939961883,768.6544189453125,30.0,459.0,0.02295,0.13976123929023743,0.3663444966470031,952.5675659179688,19541.0,0.13976123929023743
bge-base-en,umap,HDBSCAN,,{'min_cluster_size': 5},0.05262395739555359,0.9346723717946863,154.77101135253906,669.0,7611.0,0.38055,0.617588222026825,0.4429726188108384,16719.294921875,12389.0,0.617588222026825
bge-base-en,umap,HDBSCAN,,{'min_cluster_size': 10},0.013004638254642487,0.9099496436803666,225.39927673339844,316.0,8569.0,0.42845,0.6360546350479126,0.4782548966000937,9351.26953125,11431.0,0.6360546350479126
bge-base-en,umap,HDBSCAN,,{'min_cluster_size': 20},-0.010840853676199913,0.9567613409663448,300.4166564941406,149.0,9361.0,0.46805,0.6559696793556213,0.4277071739282992,12697.337890625,10639.0,0.6559696793556213
bge-base-en,umap,HDBSCAN,,{'min_cluster_size': 30},-0.07320933043956757,1.0073434120820577,366.9718322753906,93.0,10349.0,0.51745,0.6375808715820312,0.44896503078374544,11011.73828125,9651.0,0.6375808715820312
bge-base-en,umap,HDBSCAN,,{'min_cluster_size': 50},-0.104466512799263,1.0858545370208688,514.1754150390625,55.0,11191.0,0.55955,0.6649138927459717,0.437925397429827,16982.896484375,8809.0,0.6649138927459717
bge-large-en,none,KMeans,4.0,{'n_clusters': 4},0.01030211802572012,5.436603645776803,739.1971435546875,4.0,0.0,0.0,,,,,0.01030211802572012
bge-large-en,none,Agglomerative,4.0,{'n_clusters': 4},0.02399112470448017,4.536211734827044,679.6725463867188,4.0,0.0,0.0,,,,,0.02399112470448017
bge-large-en,none,Spectral,4.0,"{'n_clusters': 4, 'affinity': 'nearest_neighbors'}",-0.016692280769348145,1.4469576728264775,21.21617889404297,4.0,0.0,0.0,,,,,-0.016692280769348145
bge-large-en,none,GMM,4.0,{'n_components': 4},0.010527536273002625,5.460760393346537,737.0047607421875,4.0,0.0,0.0,,,,,0.010527536273002625
bge-large-en,none,KMeans,6.0,{'n_clusters': 6},0.008350808173418045,4.352751603666454,584.578369140625,6.0,0.0,0.0,,,,,0.008350808173418045
bge-large-en,none,Agglomerative,6.0,{'n_clusters': 6},0.004781758412718773,3.824965072473738,517.6873168945312,6.0,0.0,0.0,,,,,0.004781758412718773
bge-large-en,none,Spectral,6.0,"{'n_clusters': 6, 'affinity': 'nearest_neighbors'}",-0.03936042636632919,1.245292476178821,25.137962341308594,6.0,0.0,0.0,,,,,-0.03936042636632919
bge-large-en,none,GMM,6.0,{'n_components': 6},0.008222132921218872,4.375205086949237,582.7117309570312,6.0,0.0,0.0,,,,,0.008222132921218872
bge-large-en,none,KMeans,8.0,{'n_clusters': 8},0.011225068010389805,4.425155119681799,467.5517578125,8.0,0.0,0.0,,,,,0.011225068010389805
bge-large-en,none,Agglomerative,8.0,{'n_clusters': 8},0.009165376424789429,3.7407440296470416,419.6092224121094,8.0,0.0,0.0,,,,,0.009165376424789429
bge-large-en,none,Spectral,8.0,"{'n_clusters': 8, 'affinity': 'nearest_neighbors'}",-0.03725006431341171,1.11260989076233,25.907981872558594,8.0,0.0,0.0,,,,,-0.03725006431341171
bge-large-en,none,GMM,8.0,{'n_components': 8},0.011155972257256508,4.430085722788659,467.1305847167969,8.0,0.0,0.0,,,,,0.011155972257256508
bge-large-en,none,KMeans,10.0,{'n_clusters': 10},0.018726956099271774,4.345184543222702,421.0773620605469,10.0,0.0,0.0,,,,,0.018726956099271774
bge-large-en,none,Agglomerative,10.0,{'n_clusters': 10},0.012495819479227066,3.549611325796524,362.2235412597656,10.0,0.0,0.0,,,,,0.012495819479227066
bge-large-en,none,Spectral,10.0,"{'n_clusters': 10, 'affinity': 'nearest_neighbors'}",-0.029798144474625587,1.0793784975102538,39.4385871887207,10.0,0.0,0.0,,,,,-0.029798144474625587
bge-large-en,none,GMM,10.0,{'n_components': 10},0.018679121509194374,4.34739326672119,420.8074035644531,10.0,0.0,0.0,,,,,0.018679121509194374
bge-large-en,none,KMeans,12.0,{'n_clusters': 12},0.026106206700205803,4.181567640406027,378.6502380371094,12.0,0.0,0.0,,,,,0.026106206700205803
bge-large-en,none,Agglomerative,12.0,{'n_clusters': 12},0.013063659891486168,4.016299984870012,324.10302734375,12.0,0.0,0.0,,,,,0.013063659891486168
bge-large-en,none,Spectral,12.0,"{'n_clusters': 12, 'affinity': 'nearest_neighbors'}",-0.030337397009134293,1.2201793967333696,35.87064743041992,12.0,0.0,0.0,,,,,-0.030337397009134293
bge-large-en,none,GMM,12.0,{'n_components': 12},0.02608536370098591,4.181995915557752,378.49945068359375,12.0,0.0,0.0,,,,,0.02608536370098591
bge-large-en,none,KMeans,14.0,{'n_clusters': 14},0.027141887694597244,4.275757978371761,339.684326171875,14.0,0.0,0.0,,,,,0.027141887694597244
bge-large-en,none,Agglomerative,14.0,{'n_clusters': 14},0.01517697423696518,3.998159449263747,294.2322998046875,14.0,0.0,0.0,,,,,0.01517697423696518
bge-large-en,none,Spectral,14.0,"{'n_clusters': 14, 'affinity': 'nearest_neighbors'}",-0.060031309723854065,1.242247091649821,36.43386459350586,14.0,0.0,0.0,,,,,-0.060031309723854065
bge-large-en,none,GMM,14.0,{'n_components': 14},0.027140093967318535,4.277537169979146,339.6395568847656,14.0,0.0,0.0,,,,,0.027140093967318535
bge-large-en,none,KMeans,16.0,{'n_clusters': 16},0.02974720112979412,4.104223703770638,315.1317443847656,16.0,0.0,0.0,,,,,0.02974720112979412
bge-large-en,none,Agglomerative,16.0,{'n_clusters': 16},0.017620056867599487,4.012671274408627,270.3305358886719,16.0,0.0,0.0,,,,,0.017620056867599487
bge-large-en,none,Spectral,16.0,"{'n_clusters': 16, 'affinity': 'nearest_neighbors'}",-0.06379147619009018,1.4205229856625659,39.143436431884766,16.0,0.0,0.0,,,,,-0.06379147619009018
bge-large-en,none,GMM,16.0,{'n_components': 16},0.029756689444184303,4.104774832221016,315.0844421386719,16.0,0.0,0.0,,,,,0.029756689444184303
bge-large-en,none,KMeans,18.0,{'n_clusters': 18},0.03301854431629181,4.043171503353821,292.377685546875,18.0,0.0,0.0,,,,,0.03301854431629181
